Surveys - Paused On,Survey Tag,Region,Account Type,Clicks_sum,Deliveries_sum,Opens_sum,Time since response,Account logValue,Churn
1,DTS,North West,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,212,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,1259,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,West Midlands,Target,0,0,0,113,0,0
0,ITS,East of England,Target,0,0,0,1566,0,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
1,ITS,North East,Target,0,0,0,1580,0,0
0,ITS,,Target,0,0,0,250,0,0
0,ITS,East of England,Target,0,108,3,257,0,0
1,SSS,West Midlands,Member,0,0,0,1580,8.006700845,0
1,SSS,London,Member,0,0,0,1580,11.29398494,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,99,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,601,0,0
0,DTS,London,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,489,0,0
1,ITS,East Midlands,Member,0,0,0,1580,7.770455343,0
0,DTS,Thames Valley,Target,0,0,0,133,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,7.344777192,0
0,SSS,London,Target,0,0,0,3,0,0
0,FSS,Yorkshire & the Humber,Target,0,0,0,19,0,0
0,SSS,South East,Target,0,0,0,13,0,0
0,ITS,Wales,Target,0,0,0,67,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,109,0,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,925,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,North East,Member,0,0,0,1580,8.996883503,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,1013,0,0
0,ITS,Scotland,Target,0,0,0,160,0,0
0,FSS,North West,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,865,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
0,FSS,South West,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,55,0,42,0,0
1,SSS,Thames Valley,Member,0,0,0,1580,9.799570439,0
0,ITS,West Midlands,Target,0,0,0,1113,0,0
0,DTS,,Target,0,0,0,201,0,0
1,ITS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,8.482804625,0
0,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,North East,Target,0,0,0,760,0,0
1,SSS,East of England,Member,0,0,0,1580,9.676286405,0
0,SSS,East of England,Target,0,0,0,97,0,0
0,SSS,East of England,Target,0,0,0,170,0,0
0,DTS,East of England,Target,0,0,0,407,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1561,0,0
0,ITS,South East,Target,0,0,0,498,0,0
0,FSS,West Midlands,Target,0,0,0,486,0,0
1,DTS,East Midlands,Target,0,0,0,1580,0,0
1,ITS,North East,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,North East,Target,0,0,0,272,0,0
0,ITS,East Midlands,Target,0,0,0,1554,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,Thames Valley,Member,0,0,0,1580,10.8916159,0
0,SSS,South East,Target,0,0,0,101,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1437,0,0
0,ITS,West Midlands,Target,0,0,0,483,0,0
1,ITS,London,Target,0,0,0,1580,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,Northern Ireland,Member,0,0,0,1580,9.049079474,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1043,0,0
0,ITS,North West,Target,0,0,0,1554,0,0
0,DTS,South West,Target,0,0,0,14,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Member,0,0,0,1580,11.03380924,0
0,SSS,London,Member,0,0,0,1580,8.743287585,0
0,DTS,North West,Target,0,0,0,0,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,472,0,0
0,DTS,East of England,Target,0,0,0,34,0,0
0,DTS,Yorkshire & the Humber,Target,4,45,78,163,0,0
0,SSS,West Midlands,Target,0,0,0,1580,0,0
0,FSS,London,Target,2,73,16,1580,0,0
0,SSS,South East,Target,0,0,0,1565,0,0
1,SSS,East of England,Member,0,0,0,1580,11.14229589,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,64,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,7.501855306,0
0,ITS,Scotland,Target,0,0,0,90,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,FSS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,97,0,0
1,DTS,South West,Target,0,0,0,1580,0,0
0,FSS,West Midlands,Target,0,0,0,225,0,0
0,FSS,International,Member,0,0,0,1580,9.902566253,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,14,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,North West,Member,0,0,0,1580,9.305741457,0
0,FSS,,Target,0,0,0,661,0,0
0,DTS,London,Target,0,0,0,133,0,0
0,SSS,Thames Valley,Target,0,0,0,26,0,0
0,SSS,East Midlands,Target,0,0,0,33,0,0
0,DTS,West Midlands,Target,0,0,0,299,0,0
0,FSS,London,Member,0,0,0,1580,9.811021325,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,95,0,0
0,SSS,East of England,Target,0,0,0,61,0,0
1,SSS,East of England,Member,0,0,0,1580,9.812128967,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,North East,Member,0,0,0,1580,8.278555219,0
0,FSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,East of England,Member,0,0,0,1580,9.068984159,0
0,DTS,Scotland,Target,0,0,0,20,0,0
1,ITS,Thames Valley,Member,0,0,0,1580,10.99539407,0
0,DTS,East of England,Target,0,0,0,60,0,0
1,ITS,Northern Ireland,Member,0,0,0,1580,7.712984833,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,DTS,Northern Ireland,Member,0,0,0,1580,8.111550067,0
0,SSS,South East,Target,0,0,0,83,0,0
0,ITS,East of England,Target,0,0,0,683,0,0
0,ITS,West Midlands,Target,0,0,0,1572,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,East of England,Member,0,0,0,1580,9.903537551,0
0,SSS,East of England,Target,0,98,98,1580,0,0
0,ITS,South West,Target,0,0,0,536,0,0
1,SSS,London,Member,0,0,0,1580,7.882205479,0
0,ITS,Yorkshire & the Humber,Member,0,0,0,523,8.789279276,0
0,ITS,Scotland,Target,0,0,0,96,0,0
0,SSS,Scotland,Target,0,51,15,66,0,0
1,DTS,East of England,Target,0,0,0,1580,0,0
0,FSS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,256,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
0,DTS,North East,Target,0,0,0,524,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,96,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,26,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,29,0,0
1,SSS,London,Member,0,0,0,1580,11.08727581,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,FSS,London,Member,0,0,0,1580,9.178233416,0
1,SSS,London,Member,0,0,0,1580,9.08262063,0
0,ITS,North West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,10.43414521,0
0,DTS,,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,126,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,7.740625271,0
0,SSS,South East,Target,0,0,0,35,0,0
0,ITS,Scotland,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.903537551,0
0,SSS,North East,Member,0,0,0,1259,8.358267797,0
0,FSS,London,Target,0,0,0,1580,0,0
1,DTS,Wales,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,1043,0,0
1,SSS,East of England,Member,0,0,0,1580,9.312952915,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,658,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
0,ITS,South East,Target,5,96,71,74,0,0
0,FSS,South East,Target,0,0,0,87,0,0
0,DTS,Northern Ireland,Target,0,0,0,199,0,0
0,DTS,South East,Target,0,0,0,207,0,0
0,ITS,South East,Target,0,0,0,84,0,0
1,ITS,Wales,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,121,0,0
0,SSS,South East,Target,0,0,0,1203,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,196,0,0
0,SSS,London,Target,0,0,0,144,0,0
0,ITS,East Midlands,Target,0,0,0,802,0,0
0,SSS,East of England,Target,0,49,15,131,0,0
0,DTS,East Midlands,Target,0,0,0,438,0,0
0,DTS,North West,Target,0,0,0,1043,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,812,0,0
0,ITS,South West,Target,0,0,0,50,0,0
0,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,33,0,0
0,SSS,South East,Target,0,0,0,270,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,56,0,0
0,ITS,South East,Target,0,0,0,1266,0,0
0,FSS,East Midlands,Target,0,0,0,747,0,0
0,SSS,Wales,Target,0,0,0,96,0,0
0,SSS,Wales,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,74,0,0
0,DTS,East of England,Target,0,0,0,98,0,0
0,FSS,South East,Target,0,0,0,299,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,SSS,Yorkshire & the Humber,Member,0,0,0,48,7.407455747,0
0,ITS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,14,150,90,111,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,308,0,0
0,DTS,London,Target,0,0,0,844,0,0
1,SSS,Wales,Member,0,0,0,1580,8.74049673,0
0,ITS,,Target,0,0,0,248,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,151,0,0
1,ITS,London,Target,0,0,0,1580,0,1
0,ITS,South East,Target,0,0,0,750,0,0
0,SSS,North West,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,659,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,109,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Member,0,0,0,1580,6.393210247,0
0,SSS,East of England,Target,0,0,0,689,0,0
0,ITS,Wales,Target,0,0,0,565,0,0
0,DTS,West Midlands,Target,0,0,0,301,0,0
0,ITS,South East,Target,0,0,0,1580,0,0
0,DTS,South West,Member,0,0,0,507,8.200754928,0
0,SSS,London,Target,0,0,0,1021,0,0
0,SSS,South East,Target,0,0,0,1560,0,0
0,FSS,East Midlands,Target,0,0,0,378,0,0
0,DTS,London,Target,0,0,0,1580,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Member,0,0,0,1580,7.770455343,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,FSS,Thames Valley,Target,0,0,0,1043,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,East of England,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,London,Member,0,0,0,792,8.960415121,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,87,0,0
1,ITS,London,Member,0,0,0,1580,9.664659134,0
0,ITS,East of England,Target,0,0,0,50,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
1,DTS,East of England,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,222,0,0
0,FSS,South West,Target,0,66,7,1580,0,0
0,ITS,East Midlands,Target,0,0,0,22,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,ITS,Wales,Member,0,0,0,386,9.698885417,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,26,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,8.802089387,0
0,SSS,East of England,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,248,0,0
0,ITS,West Midlands,Target,0,0,0,33,0,0
0,ITS,East of England,Target,0,0,0,120,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
1,ITS,North East,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,156,0,0
0,ITS,Scotland,Target,0,0,0,34,0,0
0,ITS,East of England,Target,0,0,0,28,0,0
0,ITS,West Midlands,Target,0,0,0,24,0,0
0,SSS,North West,Target,0,0,0,96,0,0
0,ITS,East of England,Target,0,0,0,30,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,1580,0,0
1,DTS,Scotland,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1572,0,0
0,SSS,South East,Target,0,0,0,26,0,0
1,SSS,London,Member,0,0,0,1580,7.411381046,0
0,ITS,West Midlands,Target,0,0,0,1210,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,151,0,0
0,FSS,South East,Target,0,0,0,0,0,0
0,ITS,East of England,Target,0,0,0,1580,0,0
0,DTS,East of England,Target,0,0,0,1442,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,52,0,0
0,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,11.00211651,0
0,ITS,North West,Target,0,0,0,990,0,0
0,ITS,South East,Target,0,0,0,353,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,SSS,London,Member,2,249,94,585,10.93439186,0
0,SSS,North West,Target,0,96,5,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1544,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,594,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,SSS,North West,Target,0,0,0,2,0,0
0,FSS,,Target,0,0,0,574,0,0
0,SSS,South West,Target,0,0,0,13,0,0
0,SSS,West Midlands,Target,0,0,0,38,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1554,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
0,SSS,,Target,0,0,0,279,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,ITS,North East,Target,0,0,0,749,0,0
0,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,1504,0,0
0,ITS,North East,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,866,0,0
0,FSS,East Midlands,Target,0,0,0,13,0,0
0,SSS,West Midlands,Target,0,0,0,97,0,0
0,ITS,West Midlands,Target,0,0,0,50,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,78,0,0
0,ITS,,Target,0,0,0,43,0,0
1,SSS,International,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,63,0,0
0,SSS,South East,Target,0,0,0,196,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,315,0,0
0,SSS,Northern Ireland,Target,0,0,0,67,0,0
0,SSS,Northern Ireland,Target,0,0,0,66,0,0
1,SSS,East of England,Member,0,0,0,1580,9.262571277,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,570,0,0
0,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,11.02273007,0
0,SSS,Thames Valley,Target,0,0,0,40,0,0
0,DTS,North West,Target,0,0,0,21,0,0
0,ITS,London,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,98,0,0
0,SSS,London,Target,0,0,0,128,0,0
0,SSS,Scotland,Target,1,78,45,289,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,Yorkshire & the Humber,Member,0,0,0,1580,10.5476936,0
0,SSS,South East,Target,0,0,0,265,0,0
1,ITS,North West,Member,0,0,0,1580,9.648659817,0
0,SSS,London,Target,0,0,0,31,0,0
0,SSS,South East,Target,0,0,0,67,0,0
0,DTS,West Midlands,Target,0,0,0,0,0,0
0,SSS,London,Target,0,0,0,247,0,0
0,DTS,East of England,Target,0,0,0,657,0,0
0,SSS,South East,Target,0,0,0,87,0,0
0,FSS,,Target,0,0,0,104,0,0
1,ITS,East Midlands,Member,0,0,0,1580,5.484796933,0
0,ITS,Wales,Target,0,0,0,88,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,FSS,Scotland,Member,6,175,69,274,11.93396827,0
1,SSS,London,Member,0,0,0,1580,11.29398494,0
0,FSS,South East,Target,0,0,0,278,0,0
0,DTS,London,Member,31,208,30,1580,10.65765927,0
0,SSS,West Midlands,Target,0,0,0,1543,0,0
0,ITS,East of England,Target,0,0,0,21,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,Wales,Member,0,0,0,1580,7.601402335,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,176,0,0
0,ITS,,Target,0,0,0,1566,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,,Target,0,0,0,196,0,0
0,ITS,South East,Target,0,0,0,309,0,0
0,ITS,West Midlands,Target,0,0,0,57,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,11.6400734,0
0,ITS,East Midlands,Target,0,0,0,55,0,0
0,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,104,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
0,FSS,North East,Target,0,0,0,1580,0,0
0,SSS,Wales,Target,0,0,0,41,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,279,0,0
0,SSS,West Midlands,Target,0,0,0,1580,0,0
1,ITS,South West,Member,0,0,0,1580,10.48497162,0
0,ITS,East Midlands,Target,0,0,0,963,0,0
0,SSS,East of England,Target,0,0,0,64,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,493,0,0
0,FSS,London,Member,0,0,0,1580,7.868537425,0
0,SSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
1,SSS,Wales,Member,0,0,0,1580,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,61,0,0
0,FSS,South East,Target,0,0,0,455,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1021,0,0
0,DTS,East Midlands,Target,0,0,0,1580,0,0
0,ITS,,Target,0,0,0,204,0,0
0,ITS,South West,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,560,0,0
0,SSS,London,Target,0,0,0,69,0,0
1,SSS,Scotland,Member,0,0,0,1580,9.799570439,0
0,DTS,East Midlands,Target,0,0,0,106,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,Thames Valley,Target,0,0,0,189,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,818,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,928,0,0
1,SSS,London,Member,0,0,0,1580,8.818846214,0
0,SSS,West Midlands,Target,0,0,0,203,0,0
0,DTS,Northern Ireland,Target,0,0,0,40,0,0
1,ITS,South West,Member,0,0,0,1580,9.826509311,0
0,DTS,East Midlands,Target,0,0,0,64,0,0
0,ITS,South East,Target,0,0,0,1026,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,999,0,0
0,ITS,North West,Target,0,0,0,1554,0,0
0,ITS,East Midlands,Target,0,0,0,810,0,0
0,ITS,East of England,Target,0,0,0,190,0,0
0,FSS,,Target,0,0,0,1580,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,FSS,Wales,Target,0,0,0,196,0,0
0,SSS,South East,Target,0,0,0,52,0,0
0,DTS,Northern Ireland,Target,0,0,0,130,0,0
0,SSS,,Target,0,0,0,824,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,London,Member,7,198,385,1580,12.1021076,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,176,0,0
0,ITS,North West,Target,0,0,0,1225,0,0
0,SSS,North East,Member,0,0,0,1580,9.495883158,0
0,ITS,Thames Valley,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,53,0,0
0,ITS,North East,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,450,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,56,0,0
0,FSS,London,Target,0,0,0,76,0,0
0,ITS,West Midlands,Target,0,0,0,1526,0,0
1,SSS,West Midlands,Member,0,0,0,1580,9.799570439,0
1,SSS,Wales,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,121,0,0
0,SSS,East of England,Target,0,0,0,70,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,112,0,0
0,ITS,East of England,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,56,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,39,0,0
0,FSS,Scotland,Member,0,0,0,1580,10.5476936,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,502,0,0
0,SSS,London,Target,0,0,0,1580,0,0
1,SSS,Scotland,Member,0,0,0,1580,11.22149397,0
1,SSS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,1231,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,649,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,1381,0,0
0,FSS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,152,0,0
0,SSS,South West,Target,0,0,0,692,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,24,0,0
0,ITS,North West,Target,0,0,0,175,0,0
0,ITS,South West,Target,0,0,0,57,0,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,Thames Valley,Member,0,0,0,1580,9.660762275,0
0,SSS,West Midlands,Target,0,0,0,980,0,0
0,SSS,South East,Target,0,0,0,1580,0,0
1,ITS,Wales,Member,0,0,0,1580,9.633527022,0
0,SSS,South West,Target,0,0,0,1509,0,0
0,FSS,North West,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,7.774981809,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,FSS,,Target,0,0,0,100,0,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,106,0,444,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,575,0,0
0,ITS,South East,Target,0,0,0,202,0,0
0,SSS,North East,Target,0,0,0,201,0,0
0,SSS,London,Target,0,0,0,26,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Yorkshire & the Humber,Member,0,0,0,1580,9.757562532,0
0,FSS,London,Target,0,0,0,1580,0,0
